regime,sim_seed,init_seed,model,metric,value
linear,2090,125,AR,RMSE,2.295447764312113
linear,2090,125,AR,MAE,1.8347957275752953
linear,2090,125,AR,DA,0.5692771084337349
linear,2090,125,MIDAS,RMSE,1.3464398528680286
linear,2090,125,MIDAS,MAE,1.090979020338988
linear,2090,125,MIDAS,DA,0.8493975903614458
linear,2090,125,AB1,RMSE,1.2591269227781705
linear,2090,125,AB1,MAE,1.0103792136042526
linear,2090,125,AB1,DA,0.8524096385542169
linear,2090,125,AB2,RMSE,1.268777308960782
linear,2090,125,AB2,MAE,1.0186151461256712
linear,2090,125,AB2,DA,0.858433734939759
linear,2090,125,AB3,RMSE,1.2523810738934171
linear,2090,125,AB3,MAE,1.0105886428760953
linear,2090,125,AB3,DA,0.858433734939759
linear,2090,125,AB4,RMSE,2.082458315448586
linear,2090,125,AB4,MAE,1.642194458335966
linear,2090,125,AB4,DA,0.7319277108433735
linear,2090,125,AB5,RMSE,1.3680453244684632
linear,2090,125,AB5,MAE,1.093998982100976
linear,2090,125,AB5,DA,0.8674698795180723
linear,2091,125,MPTE,RMSE,1.1546356817326533
linear,2091,125,MPTE,MAE,0.9277274722239706
linear,2091,125,MPTE,DA,0.5331325301204819
linear,2091,125,AR,RMSE,1.1535086284491936
linear,2091,125,AR,MAE,0.9267053701307639
linear,2091,125,AR,DA,0.0572289156626506
linear,2091,125,MIDAS,RMSE,1.1292291783023347
linear,2091,125,MIDAS,MAE,0.9135309347259555
linear,2091,125,MIDAS,DA,0.5783132530120482
linear,2091,125,AB1,RMSE,1.1550880070011218
linear,2091,125,AB1,MAE,0.9283149645286692
linear,2091,125,AB1,DA,0.4608433734939759
linear,2091,125,AB2,RMSE,1.119633424126548
linear,2091,125,AB2,MAE,0.8950226253251978
linear,2091,125,AB2,DA,0.6475903614457831
linear,2091,125,AB3,RMSE,1.1035974663884665
linear,2091,125,AB3,MAE,0.8843320469486097
linear,2091,125,AB3,DA,0.6475903614457831
linear,2091,125,AB4,RMSE,1.1518985235817192
linear,2091,125,AB4,MAE,0.9240082083594924
linear,2091,125,AB4,DA,0.5843373493975904
linear,2091,125,AB5,RMSE,1.1505623505624052
linear,2091,125,AB5,MAE,0.9244095102291665
linear,2091,125,AB5,DA,0.6385542168674698
linear,2092,125,MPTE,RMSE,1.214216373817144
linear,2092,125,MPTE,MAE,0.9597678060780819
linear,2092,125,MPTE,DA,0.5692771084337349
linear,2092,125,AR,RMSE,1.3094270487726118
linear,2092,125,AR,MAE,1.0542927737100063
linear,2092,125,AR,DA,0.20783132530120482
linear,2092,125,MIDAS,RMSE,1.2278935892980434
linear,2092,125,MIDAS,MAE,0.9762426144332439
linear,2092,125,MIDAS,DA,0.5512048192771084
linear,2092,125,AB1,RMSE,1.2724912251552147
linear,2092,125,AB1,MAE,0.9928870533190937
linear,2092,125,AB1,DA,0.5060240963855421
linear,2092,125,AB2,RMSE,1.1719540909317177
linear,2092,125,AB2,MAE,0.9363389073245089
linear,2092,125,AB2,DA,0.6204819277108434
linear,2092,125,AB3,RMSE,1.1649091157487044
linear,2092,125,AB3,MAE,0.9359418535854129
linear,2092,125,AB3,DA,0.608433734939759
linear,2092,125,AB4,RMSE,1.2827985289035195
linear,2092,125,AB4,MAE,1.0209331692160684
linear,2092,125,AB4,DA,0.5632530120481928
linear,2092,125,AB5,RMSE,1.2221026881899764
linear,2092,125,AB5,MAE,0.9639143742400473
linear,2092,125,AB5,DA,0.5933734939759037
linear,2093,125,MPTE,RMSE,1.0958676486397672
linear,2093,125,MPTE,MAE,0.8727968690822057
linear,2093,125,MPTE,DA,0.5542168674698795
linear,2093,125,AR,RMSE,1.1633988795243357
linear,2093,125,AR,MAE,0.9032195396907994
linear,2093,125,AR,DA,0.03313253012048193
linear,2093,125,MIDAS,RMSE,1.2256968706063265
linear,2093,125,MIDAS,MAE,0.9507433643923715
linear,2093,125,MIDAS,DA,0.5331325301204819
linear,2093,125,AB1,RMSE,1.1622706288296811
linear,2093,125,AB1,MAE,0.9022995966651874
linear,2093,125,AB1,DA,0.3614457831325301
linear,2093,125,AB2,RMSE,1.1796110565016888
linear,2093,125,AB2,MAE,0.9257775446062074
linear,2093,125,AB2,DA,0.5030120481927711
linear,2093,125,AB3,RMSE,1.1426998172666212
linear,2093,125,AB3,MAE,0.9006682028506124
linear,2093,125,AB3,DA,0.5150602409638554
linear,2093,125,AB4,RMSE,1.1371342794582504
linear,2093,125,AB4,MAE,0.8925442167682258
linear,2093,125,AB4,DA,0.5060240963855421
linear,2093,125,AB5,RMSE,1.1121562548157318
linear,2093,125,AB5,MAE,0.8802078503667612
linear,2093,125,AB5,DA,0.4939759036144578
linear,2094,125,MPTE,RMSE,1.0815832046740212
linear,2094,125,MPTE,MAE,0.8765945850166064
linear,2094,125,MPTE,DA,0.43373493975903615
linear,2094,125,AR,RMSE,1.1384159545388406
linear,2094,125,AR,MAE,0.9146909707477447
linear,2094,125,AR,DA,0.03313253012048193
linear,2094,125,MIDAS,RMSE,1.134766418491623
linear,2094,125,MIDAS,MAE,0.9094999215275822
linear,2094,125,MIDAS,DA,0.5150602409638554
linear,2094,125,AB1,RMSE,1.1380397678742196
linear,2094,125,AB1,MAE,0.9149077909509054
linear,2094,125,AB1,DA,0.4608433734939759
linear,2094,125,AB2,RMSE,1.0694677336877754
linear,2094,125,AB2,MAE,0.8655602630573556
linear,2094,125,AB2,DA,0.5120481927710844
linear,2094,125,AB3,RMSE,1.0236114527682973
linear,2094,125,AB3,MAE,0.8258714624015753
linear,2094,125,AB3,DA,0.6054216867469879
linear,2094,125,AB4,RMSE,1.0977263778692816
linear,2094,125,AB4,MAE,0.8832130190211279
linear,2094,125,AB4,DA,0.5542168674698795
linear,2094,125,AB5,RMSE,1.035545624551632
linear,2094,125,AB5,MAE,0.8336163551529081
linear,2094,125,AB5,DA,0.5933734939759037
linear,2095,125,MPTE,RMSE,1.1713717999766626
linear,2095,125,MPTE,MAE,0.9435804575258245
linear,2095,125,MPTE,DA,0.7740963855421686
linear,2095,125,AR,RMSE,1.6019305824213772
linear,2095,125,AR,MAE,1.2891157497878944
linear,2095,125,AR,DA,0.1746987951807229
linear,2095,125,MIDAS,RMSE,1.1307150669713044
linear,2095,125,MIDAS,MAE,0.9194949779504162
linear,2095,125,MIDAS,DA,0.7771084337349398
linear,2095,125,AB1,RMSE,1.0858235720506784
linear,2095,125,AB1,MAE,0.8658088074190682
linear,2095,125,AB1,DA,0.8192771084337349
linear,2095,125,AB2,RMSE,1.111040940150923
linear,2095,125,AB2,MAE,0.8988505436021913
linear,2095,125,AB2,DA,0.7710843373493976
linear,2095,125,AB3,RMSE,1.109461211341238
linear,2095,125,AB3,MAE,0.8953489586722736
linear,2095,125,AB3,DA,0.8132530120481928
linear,2095,125,AB4,RMSE,1.6032829597632041
linear,2095,125,AB4,MAE,1.2891403714345944
linear,2095,125,AB4,DA,0.35542168674698793
linear,2095,125,AB5,RMSE,1.172264064352879
linear,2095,125,AB5,MAE,0.9385026997465649
linear,2095,125,AB5,DA,0.8072289156626506
linear,2096,125,MPTE,RMSE,1.1920439691457076
linear,2096,125,MPTE,MAE,0.9722273202496425
linear,2096,125,MPTE,DA,0.7710843373493976
linear,2096,125,AR,RMSE,1.3281299674100064
linear,2096,125,AR,MAE,1.0619396207859715
linear,2096,125,AR,DA,0.045180722891566265
linear,2096,125,MIDAS,RMSE,1.3316752413290787
linear,2096,125,MIDAS,MAE,1.0696988679259691
linear,2096,125,MIDAS,DA,0.5572289156626506
linear,2096,125,AB1,RMSE,1.2763136450088757
linear,2096,125,AB1,MAE,1.025006079005382
linear,2096,125,AB1,DA,0.6957831325301205
linear,2096,125,AB2,RMSE,1.2275847341704658
linear,2096,125,AB2,MAE,0.9855589621090134
linear,2096,125,AB2,DA,0.7078313253012049
linear,2096,125,AB3,RMSE,1.1826676054836625
linear,2096,125,AB3,MAE,0.9659605244617451
linear,2096,125,AB3,DA,0.7560240963855421
linear,2096,125,AB4,RMSE,1.3134180175506
linear,2096,125,AB4,MAE,1.0555463049372265
linear,2096,125,AB4,DA,0.6867469879518072
linear,2096,125,AB5,RMSE,1.1959455895293565
linear,2096,125,AB5,MAE,0.9786682144985573
linear,2096,125,AB5,DA,0.7560240963855421
linear,2097,125,MPTE,RMSE,1.1575761274590133
linear,2097,125,MPTE,MAE,0.9233584938124292
linear,2097,125,MPTE,DA,0.5120481927710844
linear,2097,125,AR,RMSE,1.1583883896373781
linear,2097,125,AR,MAE,0.9243370759790391
linear,2097,125,AR,DA,0.0391566265060241
linear,2097,125,MIDAS,RMSE,1.1643553739050263
linear,2097,125,MIDAS,MAE,0.9541020002192884
linear,2097,125,MIDAS,DA,0.5692771084337349
linear,2097,125,AB1,RMSE,1.064560663685518
linear,2097,125,AB1,MAE,0.8557293516713911
linear,2097,125,AB1,DA,0.5271084337349398
linear,2097,125,AB2,RMSE,1.1640172266062199
linear,2097,125,AB2,MAE,0.9293985532994367
linear,2097,125,AB2,DA,0.4819277108433735
linear,2097,125,AB3,RMSE,1.0532328686553751
linear,2097,125,AB3,MAE,0.8368770978448571
linear,2097,125,AB3,DA,0.572289156626506
linear,2097,125,AB5,RMSE,1.0446914707353347
linear,2097,125,AB5,MAE,0.8367037397371065
linear,2097,125,AB5,DA,0.5662650602409639
linear,2098,125,MPTE,RMSE,1.237393418144825
linear,2098,125,MPTE,MAE,0.9822747751814055
linear,2098,125,MPTE,DA,0.7228915662650602
linear,2098,125,AR,RMSE,1.2917459142843988
linear,2098,125,AR,MAE,1.0138182244190486
linear,2098,125,AR,DA,0.05120481927710843
linear,2098,125,MIDAS,RMSE,1.3316456439403388
linear,2098,125,MIDAS,MAE,1.078891378490327
linear,2098,125,MIDAS,DA,0.5783132530120482
linear,2098,125,AB1,RMSE,1.2237893445316457
linear,2098,125,AB1,MAE,0.9737312885936784
linear,2098,125,AB1,DA,0.6475903614457831
linear,2098,125,AB2,RMSE,1.2883715785059233
linear,2098,125,AB2,MAE,1.0103861071559752
linear,2098,125,AB2,DA,0.4759036144578313
linear,2098,125,AB3,RMSE,1.2440141520011598
linear,2098,125,AB3,MAE,0.9748836626836771
linear,2098,125,AB3,DA,0.7228915662650602
linear,2098,125,AB4,RMSE,1.2999417400951092
linear,2098,125,AB4,MAE,1.0210073694778181
linear,2098,125,AB4,DA,0.5692771084337349
linear,2098,125,AB5,RMSE,1.1903391704110333
linear,2098,125,AB5,MAE,0.9346937880712759
linear,2098,125,AB5,DA,0.7319277108433735
linear,2099,125,MPTE,RMSE,1.2653849329748272
linear,2099,125,MPTE,MAE,0.9922326228072363
linear,2099,125,MPTE,DA,0.8313253012048193
linear,2099,125,AR,RMSE,1.9291678801245782
linear,2099,125,AR,MAE,1.5702859349265648
linear,2099,125,AR,DA,0.19578313253012047
linear,2099,125,MIDAS,RMSE,1.2498815062064472
linear,2099,125,MIDAS,MAE,1.000373796452912
linear,2099,125,MIDAS,DA,0.8283132530120482
linear,2099,125,AB1,RMSE,1.2691594983886343
linear,2099,125,AB1,MAE,0.9793609392992413
linear,2099,125,AB1,DA,0.8463855421686747
linear,2099,125,AB2,RMSE,1.2407367391606166
linear,2099,125,AB2,MAE,0.9843840129920558
linear,2099,125,AB2,DA,0.8283132530120482
linear,2099,125,AB3,RMSE,1.2935551622667978
linear,2099,125,AB3,MAE,1.0494745788153712
linear,2099,125,AB3,DA,0.8493975903614458
linear,2099,125,AB4,RMSE,1.857746811270978
linear,2099,125,AB4,MAE,1.4985162480098557
linear,2099,125,AB4,DA,0.6596385542168675
linear,2099,125,AB5,RMSE,1.513538232837663
linear,2099,125,AB5,MAE,1.2185418127600942
linear,2099,125,AB5,DA,0.7831325301204819
mild,2000,125,MPTE,RMSE,1.3229473850030231
mild,2000,125,MPTE,MAE,1.057388150154238
mild,2000,125,MPTE,DA,0.6295180722891566
mild,2000,125,AR,RMSE,1.4133710236378012
mild,2000,125,AR,MAE,1.1116863149934584
mild,2000,125,AR,DA,0.0
mild,2000,125,MIDAS,RMSE,1.3888874247075997
mild,2000,125,MIDAS,MAE,1.0894021835529122
mild,2000,125,MIDAS,DA,0.5481927710843374
mild,2000,125,AB1,RMSE,1.3774948765205972
mild,2000,125,AB1,MAE,1.0817959964717485
mild,2000,125,AB1,DA,0.572289156626506
mild,2000,125,AB2,RMSE,1.4137698200037982
mild,2000,125,AB2,MAE,1.1181485242355351
mild,2000,125,AB2,DA,0.4186746987951807
mild,2000,125,AB3,RMSE,1.3731430497638704
mild,2000,125,AB3,MAE,1.0899209336155828
mild,2000,125,AB3,DA,0.6024096385542169
mild,2000,125,AB4,RMSE,1.3873540358197594
mild,2000,125,AB4,MAE,1.0936760752233277
mild,2000,125,AB4,DA,0.46686746987951805
mild,2000,125,AB5,RMSE,1.3671987863730115
mild,2000,125,AB5,MAE,1.0770820005385942
mild,2000,125,AB5,DA,0.6054216867469879
mild,2001,125,MPTE,RMSE,1.2803777281530677
mild,2001,125,MPTE,MAE,1.0287349390260445
mild,2001,125,MPTE,DA,0.6054216867469879
mild,2001,125,AR,RMSE,1.4136395410670817
mild,2001,125,AR,MAE,1.1516676953137914
mild,2001,125,AR,DA,0.04819277108433735
mild,2001,125,MIDAS,RMSE,1.3581209278146484
mild,2001,125,MIDAS,MAE,1.0866180764672435
mild,2001,125,MIDAS,DA,0.5542168674698795
mild,2001,125,AB1,RMSE,1.2771113231266593
mild,2001,125,AB1,MAE,1.0331844089039701
mild,2001,125,AB1,DA,0.572289156626506
mild,2001,125,AB2,RMSE,1.3012496680631191
mild,2001,125,AB2,MAE,1.0575713775894686
mild,2001,125,AB2,DA,0.5572289156626506
mild,2001,125,AB3,RMSE,1.343236453307306
mild,2001,125,AB3,MAE,1.079968879948998
mild,2001,125,AB3,DA,0.536144578313253
mild,2001,125,AB4,RMSE,1.4552463610755413
mild,2001,125,AB4,MAE,1.18600585554536
mild,2001,125,AB4,DA,0.463855421686747
mild,2001,125,AB5,RMSE,1.3035795873684108
mild,2001,125,AB5,MAE,1.0554580593514937
mild,2001,125,AB5,DA,0.5451807228915663
mild,2002,125,MPTE,RMSE,1.1673138679450177
mild,2002,125,MPTE,MAE,0.9199068165322488
mild,2002,125,MPTE,DA,0.5030120481927711
mild,2002,125,AR,RMSE,1.215337218860378
mild,2002,125,AR,MAE,0.9472112826082592
mild,2002,125,AR,DA,0.0391566265060241
mild,2002,125,MIDAS,RMSE,1.2742347711953665
mild,2002,125,MIDAS,MAE,1.012294520952799
mild,2002,125,MIDAS,DA,0.5120481927710844
mild,2002,125,AB1,RMSE,1.236938269504377
mild,2002,125,AB1,MAE,0.9799182783103865
mild,2002,125,AB1,DA,0.4608433734939759
mild,2002,125,AB2,RMSE,1.2183578846607084
mild,2002,125,AB2,MAE,0.9487461594096327
mild,2002,125,AB2,DA,0.463855421686747
mild,2002,125,AB3,RMSE,1.1994487106602338
mild,2002,125,AB3,MAE,0.9315875057510182
mild,2002,125,AB3,DA,0.5150602409638554
mild,2002,125,AB4,RMSE,1.2185024769968626
mild,2002,125,AB4,MAE,0.9487703275539926
mild,2002,125,AB4,DA,0.4759036144578313
mild,2002,125,AB5,RMSE,1.1897605859827232
mild,2002,125,AB5,MAE,0.9283975269197691
mild,2002,125,AB5,DA,0.48493975903614456
mild,2003,125,MPTE,RMSE,1.4897396389873339
mild,2003,125,MPTE,MAE,1.1750278943430046
mild,2003,125,MPTE,DA,0.6445783132530121
mild,2003,125,AR,RMSE,1.616036742932275
mild,2003,125,AR,MAE,1.2653976034110288
mild,2003,125,AR,DA,0.2469879518072289
mild,2003,125,MIDAS,RMSE,1.4793487792345696
mild,2003,125,MIDAS,MAE,1.1561868639051331
mild,2003,125,MIDAS,DA,0.6325301204819277
mild,2003,125,AB1,RMSE,1.3789044432338957
mild,2003,125,AB1,MAE,1.0859307812945223
mild,2003,125,AB1,DA,0.7289156626506024
mild,2003,125,AB2,RMSE,1.4513473743045178
mild,2003,125,AB2,MAE,1.1469426620239633
mild,2003,125,AB2,DA,0.6506024096385542
mild,2003,125,AB3,RMSE,1.339822539713398
mild,2003,125,AB3,MAE,1.0687255473547235
mild,2003,125,AB3,DA,0.6536144578313253
mild,2003,125,AB4,RMSE,1.5412620509233388
mild,2003,125,AB4,MAE,1.2128314372690912
mild,2003,125,AB4,DA,0.4246987951807229
mild,2003,125,AB5,RMSE,1.4755867948298755
mild,2003,125,AB5,MAE,1.1935682688172748
mild,2003,125,AB5,DA,0.6897590361445783
mild,2004,125,MPTE,RMSE,1.2354259999611712
mild,2004,125,MPTE,MAE,0.965143550350718
mild,2004,125,MPTE,DA,0.7078313253012049
mild,2004,125,AR,RMSE,1.3729949411976379
mild,2004,125,AR,MAE,1.0801721409173923
mild,2004,125,AR,DA,0.045180722891566265
mild,2004,125,MIDAS,RMSE,1.3052993328718152
mild,2004,125,MIDAS,MAE,1.055332642177243
mild,2004,125,MIDAS,DA,0.6174698795180723
mild,2004,125,AB1,RMSE,1.3054389615949644
mild,2004,125,AB1,MAE,1.0303601950282326
mild,2004,125,AB1,DA,0.6656626506024096
mild,2004,125,AB2,RMSE,1.3870243489247716
mild,2004,125,AB2,MAE,1.0929269729296975
mild,2004,125,AB2,DA,0.48493975903614456
mild,2004,125,AB3,RMSE,1.2071235421209277
mild,2004,125,AB3,MAE,0.9470587629218232
mild,2004,125,AB3,DA,0.6897590361445783
mild,2004,125,AB4,RMSE,1.3832912196158915
mild,2004,125,AB4,MAE,1.0886723319962002
mild,2004,125,AB4,DA,0.6475903614457831
mild,2004,125,AB5,RMSE,1.2321066226265511
mild,2004,125,AB5,MAE,0.9550530402189571
mild,2004,125,AB5,DA,0.6987951807228916
mild,2005,125,MPTE,RMSE,1.128673060591446
mild,2005,125,MPTE,MAE,0.9029026969384735
mild,2005,125,MPTE,DA,0.7078313253012049
mild,2005,125,AR,RMSE,1.220969345844799
mild,2005,125,AR,MAE,0.9697629986221601
mild,2005,125,AR,DA,0.05421686746987952
mild,2005,125,MIDAS,RMSE,1.1804752730683106
mild,2005,125,MIDAS,MAE,0.9320206837726654
mild,2005,125,MIDAS,DA,0.6385542168674698
mild,2005,125,AB1,RMSE,1.0946110823427895
mild,2005,125,AB1,MAE,0.8675067826067655
mild,2005,125,AB1,DA,0.6445783132530121
mild,2005,125,AB2,RMSE,1.2337731460717314
mild,2005,125,AB2,MAE,0.9820793888469885
mild,2005,125,AB2,DA,0.5572289156626506
mild,2005,125,AB3,RMSE,1.1099786201979664
mild,2005,125,AB3,MAE,0.878561602727683
mild,2005,125,AB3,DA,0.6867469879518072
mild,2005,125,AB4,RMSE,1.218777836886714
mild,2005,125,AB4,MAE,0.9697226505823027
mild,2005,125,AB4,DA,0.5421686746987951
mild,2005,125,AB5,RMSE,1.101501974046463
mild,2005,125,AB5,MAE,0.8647950716811577
mild,2005,125,AB5,DA,0.713855421686747
mild,2006,125,MPTE,RMSE,1.3436645181917268
mild,2006,125,MPTE,MAE,1.0644598161777863
mild,2006,125,MPTE,DA,0.7439759036144579
mild,2006,125,AR,RMSE,1.4600216869688403
mild,2006,125,AR,MAE,1.1516664943142316
mild,2006,125,AR,DA,0.0963855421686747
mild,2006,125,MIDAS,RMSE,1.3299593836758115
mild,2006,125,MIDAS,MAE,1.0462498816680665
mild,2006,125,MIDAS,DA,0.6897590361445783
mild,2006,125,AB1,RMSE,1.3997042156367505
mild,2006,125,AB1,MAE,1.1054734946055693
mild,2006,125,AB1,DA,0.6807228915662651
mild,2006,125,AB2,RMSE,1.461581903092851
mild,2006,125,AB2,MAE,1.1548640906694199
mild,2006,125,AB2,DA,0.5271084337349398
mild,2006,125,AB3,RMSE,1.323661717382713
mild,2006,125,AB3,MAE,1.045394288992946
mild,2006,125,AB3,DA,0.6716867469879518
mild,2006,125,AB4,RMSE,1.459005987752353
mild,2006,125,AB4,MAE,1.1551518820720517
mild,2006,125,AB4,DA,0.5301204819277109
mild,2006,125,AB5,RMSE,1.3745290325958144
mild,2006,125,AB5,MAE,1.091367826037276
mild,2006,125,AB5,DA,0.6867469879518072
mild,2007,125,MPTE,RMSE,1.0873606357377317
mild,2007,125,MPTE,MAE,0.8785890663214848
mild,2007,125,MPTE,DA,0.5873493975903614
mild,2007,125,AR,RMSE,1.1002495999048896
mild,2007,125,AR,MAE,0.8976321747182733
mild,2007,125,AR,DA,0.018072289156626505
mild,2007,125,MIDAS,RMSE,1.1560624624231948
mild,2007,125,MIDAS,MAE,0.9266592062271838
mild,2007,125,MIDAS,DA,0.49698795180722893
mild,2007,125,AB1,RMSE,1.0948194066304615
mild,2007,125,AB1,MAE,0.8933905606074471
mild,2007,125,AB1,DA,0.5662650602409639
mild,2007,125,AB2,RMSE,1.0998008943202877
mild,2007,125,AB2,MAE,0.8982294442814085
mild,2007,125,AB2,DA,0.5481927710843374
mild,2007,125,AB3,RMSE,1.0973926313603413
mild,2007,125,AB3,MAE,0.891094997641037
mild,2007,125,AB3,DA,0.5391566265060241
mild,2007,125,AB4,RMSE,1.0997717452064089
mild,2007,125,AB4,MAE,0.8981158999723211
mild,2007,125,AB4,DA,0.536144578313253
mild,2007,125,AB5,RMSE,1.0746498034981724
mild,2007,125,AB5,MAE,0.8738229232347468
mild,2007,125,AB5,DA,0.572289156626506
mild,2008,125,MPTE,RMSE,1.4252428860187734
mild,2008,125,MPTE,MAE,1.1363268802140847
mild,2008,125,MPTE,DA,0.42168674698795183
mild,2008,125,AR,RMSE,1.4415322926793679
mild,2008,125,AR,MAE,1.1435718620141515
mild,2008,125,AR,DA,0.04216867469879518
mild,2008,125,MIDAS,RMSE,1.3341937612909514
mild,2008,125,MIDAS,MAE,1.0582893291612339
mild,2008,125,MIDAS,DA,0.4879518072289157
mild,2008,125,AB1,RMSE,1.4112323776487858
mild,2008,125,AB1,MAE,1.1255776262043518
mild,2008,125,AB1,DA,0.4939759036144578
mild,2008,125,AB2,RMSE,1.4052771636211838
mild,2008,125,AB2,MAE,1.1265892301469767
mild,2008,125,AB2,DA,0.4759036144578313
mild,2008,125,AB3,RMSE,1.3711512047164063
mild,2008,125,AB3,MAE,1.0928564228447246
mild,2008,125,AB3,DA,0.37349397590361444
mild,2008,125,AB4,RMSE,1.4380942460568082
mild,2008,125,AB4,MAE,1.1531613890102415
mild,2008,125,AB4,DA,0.4427710843373494
mild,2008,125,AB5,RMSE,1.4231642079912237
mild,2008,125,AB5,MAE,1.1403786958193236
mild,2008,125,AB5,DA,0.4939759036144578
mild,2009,125,MPTE,RMSE,1.0173542670938864
mild,2009,125,MPTE,MAE,0.8126949970382656
mild,2009,125,MPTE,DA,0.39457831325301207
mild,2009,125,AR,RMSE,1.030363462972234
mild,2009,125,AR,MAE,0.8187173347724831
mild,2009,125,AR,DA,0.02108433734939759
mild,2009,125,MIDAS,RMSE,1.10415132519205
mild,2009,125,MIDAS,MAE,0.898698074017448
mild,2009,125,MIDAS,DA,0.5
mild,2009,125,AB1,RMSE,1.0240687730855793
mild,2009,125,AB1,MAE,0.8300849944227743
mild,2009,125,AB1,DA,0.4939759036144578
mild,2009,125,AB2,RMSE,0.9699255319347923
mild,2009,125,AB2,MAE,0.7744642369564304
mild,2009,125,AB2,DA,0.4427710843373494
mild,2009,125,AB5,RMSE,0.9737091696706182
mild,2009,125,AB5,MAE,0.7694327142364884
mild,2009,125,AB5,DA,0.5060240963855421
mild,2010,125,MPTE,RMSE,1.1961542276221406
mild,2010,125,MPTE,MAE,0.9606052807917124
mild,2010,125,MPTE,DA,0.5150602409638554
mild,2010,125,AR,RMSE,1.3196814842972004
mild,2010,125,AR,MAE,1.0367002132231085
mild,2010,125,AR,DA,0.09036144578313253
mild,2010,125,MIDAS,RMSE,1.2757461802287986
mild,2010,125,MIDAS,MAE,1.0061668287010455
mild,2010,125,MIDAS,DA,0.5391566265060241
mild,2010,125,AB1,RMSE,1.2244269927991818
mild,2010,125,AB1,MAE,0.9718387270572151
mild,2010,125,AB1,DA,0.47289156626506024
mild,2010,125,AB2,RMSE,1.3277256074295816
mild,2010,125,AB2,MAE,1.0387209037890803
mild,2010,125,AB2,DA,0.5421686746987951
mild,2010,125,AB3,RMSE,1.2532225012524054
mild,2010,125,AB3,MAE,1.0016903145766671
mild,2010,125,AB3,DA,0.5180722891566265
mild,2010,125,AB4,RMSE,1.2723187818376138
mild,2010,125,AB4,MAE,1.0281544183270142
mild,2010,125,AB4,DA,0.47289156626506024
mild,2010,125,AB5,RMSE,1.197228674331512
mild,2010,125,AB5,MAE,0.9475996425747465
mild,2010,125,AB5,DA,0.5662650602409639
mild,2011,125,MPTE,RMSE,1.2230811557828485
mild,2011,125,MPTE,MAE,0.989389557777893
mild,2011,125,MPTE,DA,0.6897590361445783
mild,2011,125,AR,RMSE,1.3542475508454728
mild,2011,125,AR,MAE,1.0998895096549324
mild,2011,125,AR,DA,0.024096385542168676
mild,2011,125,MIDAS,RMSE,1.2459205673623859
mild,2011,125,MIDAS,MAE,1.002228481483704
